Feature ID,Domain,Phylum,Class,Order,Family,Genus,species
1d52a6fc4cfb8ab84efc233ec471884f,Bacteria,Actinobacteriota,Acidimicrobiia,uncultured,uncultured,uncultured,metagenome
7f776ca9a5e924d56fdcc134f7f1a385,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,ZOR0006,Unassigned
ebbf4f5bfd6bb27391f07c25440c1276,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,uncultured_bacterium
0fa49cae3014e1a8b188aed5d1587bac,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Nakamurellaceae,Nakamurella,Nakamurella_sp.
f12c75149a221a9c8e5e02b3cd7732a9,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
f1911fadf9ad6f121256881857883056,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,Unassigned
79a8296e4936794655c9448dbf27a022,Bacteria,Firmicutes,Bacilli,Lactobacillales,Unassigned,Unassigned,Unassigned
b57d4cde05ddae56d410a6aa2b229b9c,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned
2e27e4bd12f2a4bda5e077f6af7592e5,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
cfb3b5ca8e237d018e3ce290bf543719,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,Unassigned
df1f07fc131643c892d3cf61346d05b9,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,Unassigned
c29d89797ab6c31493992dacade4dc29,Bacteria,Firmicutes,Bacilli,Lactobacillales,Unassigned,Unassigned,Unassigned
68f4eeb86bad31e1275bc36b82fabaef,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,Unassigned
6e171162f4c75114f11dcce1aac291a1,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned
639b3920cc746d8fc0b051b5c410957f,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,uncultured_soil
b6dfa5bcd3623568b760bb029cc45de1,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,uncultured_Thermomonosporaceae
7f21d9e35a8357da7051e768bfc13fdb,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Unassigned
312a3e000ed925b3a1719fd8191741e0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Unassigned
25de0fe4b3edc99690328fe28548159b,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,Unassigned
2fe357a52e42c8c92b4303d759b65da9,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,Candidatus_Puniceispirillum,Unassigned
c4a157c96cdf5a6f0133a1e3a8f288d6,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
bae4ea5bf7b16e5a4c96abc311f68511,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Unassigned
b76a28fbc305ee9c52dd5bcfa3c728ae,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Unassigned
22a16372be26fb6f2849f58de39b24ff,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Unassigned
56b0f3d1d98b4a82c03287b47d18c17a,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Unassigned
0624a3b39e993eec5f4e5131ecbe9ed3,Bacteria,Firmicutes,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b7de47d063634300dc762dacff0cc2d4,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
d2a793647cffda79ce193ad8c0755e27,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Unassigned
a14647ac85722f4397b000fb9be7928f,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,metagenome
aad93ce5ecf90604d9c223ef4e7f8df5,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Unassigned,Unassigned
4be85c6db5b60ecb72d1b0bb0e185dbb,Bacteria,Actinobacteriota,MB-A2-108,MB-A2-108,MB-A2-108,MB-A2-108,uncultured_bacterium
a126a5354724e4c97bbaaa6abe043503,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,Unassigned
78625141e8ca1295c7bb9d977cf1d307,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,uncultured_bacterium
c8b22e192a80b7250240ae186bbdd5a1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Unassigned
0a333ec0b4c3dcc1e722314974cbe528,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Devosia_limi
2a6aa1aaa920d90c574a68a1a616b415,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,Unassigned
8288851f251eebdef1f667427dc6ae0e,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Aquaspirillaceae,Microvirgula,Microvirgula_aerodenitrificans
82a6b20a4c26a7ca7e0e79d18f916f52,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,SH-PL14,uncultured_planctomycete
9d7c466a64de731736f2c8f9c826fc4f,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,Unassigned
beebcff6bc3932beffbd394601afe501,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_9,uncultured_bacterium
333029e090b876e2ad5a23b8eb8f6878,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,uncultured_bacterium
e2524b904b2ac9006132d6de753f68c7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Unassigned,Unassigned
be6f6f61bcc4c27fa52e6249090f0507,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned
118bd35207ab4dc4fdbe0d3a50b59eef,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
6777f177d6d3efd474f86489a1b39ccd,Bacteria,Rs-K70_termite_group,Rs-K70_termite_group,Rs-K70_termite_group,Rs-K70_termite_group,Rs-K70_termite_group,uncultured_delta
cb09858ccc52e12f76c638af8f5cfca6,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Myrmecia_israeliensis
e5958316884f1bf9bc91fd7b976cf4bc,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,uncultured_Actinomycetales
fa282ca41ee7b5cb867aaf220f977014,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium_japonicum
db55264f5efd8d34cb64dc3e9da5e777,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,metagenome
918aacff114c0defcef36b73158f1b8a,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Unassigned
e0214abdf6bc760450192c7860a294c0,Bacteria,Firmicutes,Bacilli,Unassigned,Unassigned,Unassigned,Unassigned
6db56c6b5ea3a89223a6fd7c599bbd12,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Unassigned
b88b24de18db49c213abc8f0fe85c94b,Bacteria,Actinobacteriota,Actinobacteria,PeM15,PeM15,PeM15,Unassigned
a53af5820331994de1bf0eb17352aec0,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Unassigned,Unassigned
24cb753c7bf2a6a60af6dcabbfbe4720,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Unassigned,Unassigned
969fd1ade27a7e1b0dd5bd5db194dbf4,Bacteria,Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,Pasteuria,uncultured_Firmicutes
d451f72cb2d3d530c49bbb26fdf4cbdf,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Unassigned
b8aeeee119e5df7ac3426f144f0c2034,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,SH-PL14,uncultured_planctomycete
9915f6abf96bb74a4eac68f3495b2da9,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Unassigned
9cae1bf2ebf2f75c35b274233a67ff4d,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned
168ca590464b6f15f55ccc28e874b568,Bacteria,Chloroflexi,AD3,AD3,AD3,AD3,uncultured_Chloroflexi
dd9cad533ea8f374fa44322839cc3f46,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,uncultured_Actinomycetales
a6778569192960e4490d1a18a303f739,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Unassigned
da6881b246a64b6cc68b95288dfcce55,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Lecanora_strobilina
dd93972af5ec9d5f0aa550614f0db40e,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,Unassigned
778e31324f7e88fc6b16386c17eeaf48,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Aquisphaera,uncultured_bacterium
f0da4a87832552b079415c130294c929,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_bacterium
542ee4238d140d148205dbe85b4cf517,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,Unassigned
6376cedec24da2aab6bd0185e367b0fa,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,Unassigned
afee27e7fba5f8add5d2f2942861f470,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,Unassigned
6e83d8050d24446116e3aa7d75f7af87,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Unassigned
35bbd79e8f2e0a1fdce1d069cc5a945d,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,uncultured,metagenome
74af281c1e2bd11c4f88e5dcb816e11d,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Unassigned
4ed1aac6e0f1e84301cf3fd63ba8c099,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Unassigned
9e259a68b8c744e38e12c3a3df1ca9b3,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus_Udaeobacter,uncultured_cyanobacterium
00c58a2f6c6329ed6cc56817348e50f9,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Unassigned
087a67e685a67bb0aa9953e62438cebf,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned
a2f3868539c1bc3b028bf4079f69cc85,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Unassigned,Unassigned
2a71e8c52150be237a276471886b46fc,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Unassigned
cdd1d7a84b76b7c91f8489902965f066,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Unassigned
54da43142e2bb4176fdee94d783418e7,Bacteria,Firmicutes,Bacilli,RsaHf231,RsaHf231,RsaHf231,uncultured_bacterium
ed8313b187ef83e648d43eddbe1460fa,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned
876469a35c9d871fd7d4f793a7269f10,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,Unassigned
25173735b8600f3a45fd1e6171190465,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Unassigned
2d3fb925ac0e47112ee9118c05025b35,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Unassigned
68a2a79465e971a18ec85f40d865dd49,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned
9492474cd3ebb1be3f0670f953cb87e9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Unassigned
d025ea5d6fbee7cda43455423ef0a34c,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,uncultured,uncultured,Actinomycetales_bacterium
fc54be0d57a2df56ceabec749288ca74,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured,uncultured_bacterium
3a4c843bf7fda612343acaa9b155ab6c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Unassigned
5031eaf3c9927a9e0caf9e81f7d559d8,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,uncultured,Unassigned
20443d258a44ca4e2dae78b842504b74,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Devosia_limi
59328aae4f87c0e865f0f5ee19791812,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned
4b561ebe5b15b91a98911651f93c83b7,Bacteria,Firmicutes,Clostridia,Unassigned,Unassigned,Unassigned,Unassigned
fe9ace2c43e89f11aae80a9cfaa5f5c7,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseococcus,uncultured_bacterium
7f5501e08b34a4c7c5a6688ec5d52bf9,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Unassigned,Unassigned
a699b4c79573f857493dac46a371234a,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Unassigned,Unassigned,Unassigned
75fa49fa852e1fcb13f6775beca1b7c2,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
b04df2920d4fed7e05e7c5e75ec7f4c9,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Unassigned
0bd6dc0c6f70f25b8a3d7c49e3bf67d7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Unassigned
ebc3693c9e2f0c2f72d733729cb5ba38,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Unassigned
3e0e6a5833a6dfca3f46d22402ea3844,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,Unassigned
d54b0075407a475fac684170138a96ba,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus_Solibacter,Unassigned
1bf9a72bf883a3d6f5090388b793f01f,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,Unassigned
73de0409cd3ae5a6992fd17d7bd6f038,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Hafnia-Obesumbacterium,Unassigned
a5ed256a1f1947bbfdcd49c205e0c00f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Unassigned,Unassigned
7b8da1f63cf1263b00704c43251f99fd,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Rhynchosporium_secalis
046b388cee5ba3413177b2ffbc5f45b7,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unassigned,Unassigned
f46b168af219c819533b450d74f29e1e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Unassigned
9bbecef04dc342eb3f58304e0b6fdf27,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,uncultured_Ferrimicrobium
1d24a27c04327fac5bd46c6aa9256081,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unassigned,Unassigned
245a459e6a9b57639651ea077ae9287c,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Unassigned
e71652b563f37535e04060488363bf62,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,uncultured_Firmicutes
0055cecaf082f14a7beec50bb827e94f,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unassigned,Unassigned
2b5b7162dda6b2f9cb1ce853777662a4,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Unassigned
8513fe5a7887e22a102d497ea52836fc,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,Unassigned
211ed77cb6270ad118fec3e259a9c7f9,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned
6316cc6d221b5aada9c219f6d41a66f8,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,metagenome
163651887e567be30f54551e2c00e22d,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,uncultured_bacterium
8e2a7341c117930ad437c19d8a4061cf,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Unassigned
e98a919d0a64fa7ed410e37f6ee46976,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Unassigned
094af1d3d5f35e1bc66f80e128e0abc0,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,Unassigned
7841ba1505f3dad98f0bf0209bfa913e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Unassigned
7b2e9ee47a0737901c51e428e6d077a2,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium_halperniae
646cf4f452d81b01ca64bc3f8f889442,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Unassigned,Unassigned
105232877c847a1f5bbea456761ee490,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
8263692bb074aa2c3c4022c0cb882349,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Unassigned,Unassigned
73f5a36b0ccc37ac957bee04c712fd92,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Empedobacter,Empedobacter_brevis
844557c3937ffedf8d99ba00c5349548,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinomycetospora,Unassigned
1d2a33b40acf001bb98667cf41fbd74e,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,Unassigned
3b9033413ebc3d278d3d47e7830a9114,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,uncultured,uncultured,uncultured_bacterium
117a4557ae35be17cd90f046b465e6d4,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Frankiaceae,Frankia,Unassigned
daf0d6ea969fbd13ddcc6215feabbd58,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Unassigned
621dcfc13ba44bfd60e6b87afbcb9e31,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned
02f314523e78d0492658107a13efd8e2,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unassigned,Unassigned
d2d0e5ca9e0235127f518f26693368e5,Bacteria,Firmicutes,Bacilli,Lactobacillales,Unassigned,Unassigned,Unassigned
d3d81a470c849182b55d7823df87e2dd,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira,Unassigned
26c6e3ed14694582e207478c1f23c21f,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,Unassigned
ad139328ba8ac39c2e5ccef543df2deb,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Incertae_Sedis,Unassigned
9586e4b95aece3e3b67fc924a2990901,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned
243aff7e42ae2e3148b4430cc845d024,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Unassigned
125d3844345399d457bd24d15079e067,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,uncultured_soil
502a90e2098126e1ef4dbd3b4beb89b6,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,metagenome
e18cad0b07a8dfff2f62bd26b2c58823,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Unassigned,Unassigned,Unassigned
259fe18f6b7682f4eb450646924ab287,Bacteria,Dependentiae,Babeliae,Babeliales,Babeliaceae,Babeliaceae,uncultured_organism
042daf4b1be1d557b107902eb6f73427,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Unassigned
422c5f8007ef7ec19cefec26e0b4c7fa,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,uncultured_bacterium
3fbfd9dfa092569e9471eb6c8b9805d9,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,Planctomycetaceae
c56590d1d00d879c0544d6aaa49e93b6,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,uncultured_Chlorophyta
cc617cbacfea6240d94e5c9005ccd73c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Unassigned
80a63348c191d2f014f7b3f4840f7609,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Porphyridium_aerugineum
3ccb3c91a07d6572a0b719f99e7425e3,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Unassigned
9e3df8f94c42e5d99e293666fa00dd81,Bacteria,Firmicutes,Bacilli,Unassigned,Unassigned,Unassigned,Unassigned
a80573aecd274960a5f90ed4a877b1b6,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Unassigned
dbfaa7950dbe96a5f326309a984c9e24,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Unassigned
e9ba438890b4605605ffe7aea09c9cb5,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium,Unassigned
5fb2a5450a69d25ca7a2c3d97ea34ee9,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,Unassigned
381f7b6f9dd00934e869682231567089,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned
2e981cb762c647316dcf31b3d4b53889,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Chroococcidiopsaceae,uncultured,Unassigned
0422e2bfe882be44a78c34ff7da4637b,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Unassigned
08f15c3d9d4fe372aa16d91c0f692c0c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Devosia_limi
3b26b282bb7c2564fd7344da346726cd,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,Unassigned
53ed9dc13b3bcacdb7519291a257c599,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Unassigned
55556570395e2a38cc1402f33dd4d7e7,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Unassigned
c4df42d6e048a5985e77dccc8f53aa97,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,Unassigned
cdb78bb09c49ae2ae1412eaa1825f367,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Unassigned
046fa036e6d5365e5ff744d5ddb0d310,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Unassigned,Unassigned
a4cdc7a124b184b61745f9183c94c4e3,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unassigned
5c36516c211afd7afdf78d5c62fe8df6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Unassigned
17191a9c9ee977b6a5cfc4533b52ce26,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,Unassigned
50a007d05808f4bde9f30f272571a39d,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ab531ad8e49999a7ecb0ceedb5ee0ee6,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sandaracinobacter,Unassigned
a1c36d9dffa316d9024e60244d0958bd,Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Wohlfahrtiimonadaceae,Ignatzschineria,swine_effluent
c49c43599e9d966df3a9ff120ea65bed,Bacteria,Firmicutes,Clostridia,Clostridia,Hungateiclostridiaceae,uncultured,Unassigned
7e7a1474e566523a1308359f0a2c681d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Unassigned
250bfeee34599f8811639960304b55d4,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned
4e613485224d415f4a85222146c6791a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,uncultured,Unassigned
0d06a637bad290c47e22d5505526c251,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,LWQ8,LWQ8,uncultured_bacterium
cc1746cee8d0ba4b1cceedd1519657cc,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Unassigned
0a4288a61984d25b75903917b3cd520f,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Unassigned
8b3aac9d1823a0f6d36b8c5122f56a88,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned
